movies_0,news_1,nfl_2,pcmasterrace_3,relationships_4,y,predict
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,1.23065817252e-18,1,1
2.43168894193e-06,0.00127274999606,0.000148914183313,0.0,0.998575904132,3,4
0.866256145366,1.02434707306e-05,0.0,0.133733611163,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0213084722565,0.124724590181,0.14687221429,0.65195851581,0.0551362074627,3,3
0.663167427288,0.334903833523,0.0,0.0,0.00192873918863,1,0
0.127814510522,0.199404753155,0.294608611066,0.17173230054,0.206439824717,3,2
,,,,,4,0
0.591656966943,0.0,0.0,0.0856721189109,0.322670914146,1,0
0.0,1.99572439713e-15,0.0,0.0,1.0,4,4
0.209971919181,0.0899468843838,0.645491144275,0.0132237973356,0.0413662548239,3,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0014620740997,0.00221323853549,0.0156724289917,0.980652227896,3.04770085126e-08,0,3
,,,,,3,0
0.0,1.0,0.0,0.0,0.0,2,1
0.0,0.0,0.0,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,3,1
0.0,0.0,1.0,0.0,0.0,2,2
0.154053649057,0.22995351737,0.29983580253,0.219157270072,0.0969997609713,4,2
0.188544960157,0.0931579206532,0.194651000767,0.502874980859,0.0207711375636,2,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.100455707867,0.0822568481837,0.526818042685,0.104536370219,0.185933031046,2,2
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,2,0
,,,,,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.000729911445945,0.796017109955,0.194417392731,0.00883558586869,0.0,4,1
,,,,,0,0
0.9998076229,2.89114574839e-06,0.000189485551809,4.0293095283e-10,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,3,0
,,,,,0,0
0.00202305370376,0.99791812904,1.72674787274e-05,0.0,4.1549777532e-05,3,1
1.0,0.0,0.0,0.0,0.0,1,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.999995043656,4.95634352205e-06,0.0,0.0,3,1
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,4.03164840279e-08,0.0,0.0,0.999999959684,4,4
,,,,,2,0
0.0,0.0,1.0,0.0,0.0,2,2
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.998958098814,0.0,0.0010419011863,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0232153058541,0.011969672818,0.148943766614,0.815871254714,0.0,2,3
,,,,,4,0
0.0,0.999999108127,8.91872709605e-07,0.0,0.0,1,1
0.376267026989,0.00993570890786,4.21522714042e-06,0.613793048876,0.0,3,3
0.0,0.000531341355064,0.0,0.999468658645,0.0,3,3
0.993868933816,0.00612986424788,1.20193603995e-06,0.0,0.0,0,0
0.142615966068,5.96313263626e-08,0.0,0.0,0.857383974301,1,4
,,,,,1,0
1.0,0.0,0.0,0.0,0.0,0,0
0.779799874741,0.0158403219172,0.202497151538,0.0018626518038,0.0,0,0
,,,,,1,0
0.0709266581934,0.929037705835,3.56359718637e-05,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,0,0
0.10367565697,0.208610907729,0.687713435301,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,3,1
0.0,0.0,0.112152009825,0.768606977432,0.119241012742,4,3
0.0,4.6183389509e-10,4.55773655016e-17,0.999999999538,0.0,3,3
0.997449594059,0.0,0.00255040594111,0.0,0.0,0,0
0.986392165637,0.0131563893248,0.000451445038249,0.0,0.0,0,0
,,,,,0,0
,,,,,2,0
0.0,1.0,0.0,0.0,0.0,1,1
0.00904235405134,0.576363841241,0.266954853671,0.0,0.147638951036,0,1
,,,,,4,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.00226022615122,0.997739773849,0.0,0.0,1,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.98812401294,1.68744800774e-14,0.0118759870601,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,4,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.99948032083,5.61743544213e-12,0.000519679161423,2.66274033838e-12,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.804880268627,0.00233987944674,0.116457272108,0.0740382566177,0.00228432320022,2,0
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0265485913905,0.973448556607,0.0,0.0,2.85200240332e-06,3,1
0.0,0.617930192353,1.52847128823e-05,0.382050949302,3.57363252208e-06,1,1
,,,,,0,0
0.965222544504,6.43785527765e-05,0.000554378536369,0.0341562025414,2.49586526296e-06,3,0
0.0,0.999998121605,0.0,0.0,1.87839510483e-06,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.983999634471,0.0160003655291,0.0,0.0,0.0,0,0
,,,,,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.144223070411,0.297646911019,0.470765598372,0.0670650455443,0.020299374654,1,2
0.0,0.235948358019,0.764051641981,0.0,0.0,0,2
,,,,,2,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.989262036325,1.0127174546e-05,0.00154598437365,0.00918185212657,0.0,2,0
,,,,,4,0
0.0,1.87310042641e-07,0.0,2.48254219189e-06,0.999997330148,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,0,3
0.0,0.0,0.0,0.0,1.0,4,4
0.392679988421,0.0,0.0,0.0,0.607320011579,1,4
0.999851050905,1.13479903421e-05,7.22141004113e-05,6.53870046959e-05,0.0,2,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,1,0
0.0,1.0,0.0,0.0,4.96517943389e-17,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.989080888106,0.00683123298437,0.00408742350505,0.0,4.55404147799e-07,1,0
0.0,0.00073499337951,0.0,0.0,0.99926500662,4,4
0.0,0.941836413799,0.0,0.0,0.0581635862012,4,1
0.0182552425564,0.0962580189094,0.856305559912,0.0291811786226,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.00125225120994,0.0,0.00140863984908,0.997339108941,0,4
1.83778825287e-06,0.999998160404,1.80745542759e-09,0.0,0.0,3,1
0.0,0.0,0.0,1.0,0.0,3,3
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,4,0
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.999997713439,0.0,2.28656131506e-06,0,2
,,,,,4,0
,,,,,0,0
0.0012588503287,1.21095657837e-05,0.972818998026,0.0258290715883,8.09704914893e-05,2,2
0.000302530530636,0.0187659556835,0.953071763133,0.00132952727395,0.026530223379,2,2
0.0,3.03223817015e-07,3.76820536274e-08,6.84395606049e-10,0.99999965841,0,4
0.99999368736,3.76922109756e-07,5.49476174555e-06,0.0,4.40956507579e-07,0,0
0.0,2.62370844197e-10,0.999999999738,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,3,2
,,,,,1,0
0.0105671724074,0.976652384471,0.012780443122,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,1,0
1.88049574892e-07,0.000283979457231,0.000149531060777,0.999566301432,0.0,3,3
,,,,,3,0
0.0,0.999937707401,6.22264013936e-05,0.0,6.61975718419e-08,2,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.893951023147,5.40500956194e-05,0.0905938280406,0.0154010987168,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0541155761668,0.561119272905,0.00646031895391,0.377059730948,0.00124510102709,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.999807769152,0.0,0.0,0.000192230847952,1,1
,,,,,1,0
1.0,1.32855978792e-16,0.0,1.64352205091e-16,0.0,0,0
0.0,0.0,6.56566165468e-10,0.999999999343,0.0,3,3
,,,,,1,0
0.0,0.99999999037,9.61443121577e-09,0.0,1.59259106365e-11,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.995567841409,0.00178288024576,0.000819219071882,0.00183001119799,4.8075536339e-08,4,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.23485069047,0.0,0.467498807254,0.297650502276,0,3
5.95710862515e-11,0.999999995661,4.27985063462e-09,0.0,0.0,1,1
0.00523177565147,0.000890491228181,0.993826774633,0.0,5.09584875761e-05,0,2
,,,,,2,0
,,,,,1,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,2,0
0.00234659249644,0.00549762121055,0.0276283836136,0.0467194569635,0.917807945716,1,4
0.0,0.0,0.0,0.0,1.0,4,4
6.73572775287e-11,6.93265189384e-14,1.83483522382e-14,0.0,0.999999999933,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.929656572606,0.023330370034,0.0447634700691,0.000464120937652,0.00178546635319,0,0
,,,,,3,0
0.0,0.999999947786,5.21966758089e-08,0.0,1.74835315541e-11,2,1
0.0,1.0,0.0,0.0,0.0,1,1
0.00948976247916,0.000158005595499,1.70598148019e-05,0.990335019522,1.52588203901e-07,2,3
,,,,,4,0
0.0,1.0,2.3798323671e-22,0.0,0.0,1,1
2.31836408344e-06,0.0,0.999997681636,0.0,0.0,2,2
0.0,0.0,0.0210530990695,0.000529943944343,0.978416956986,1,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0068859242256,0.00830625815786,0.00282798269931,0.120303097351,0.861676737566,3,4
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,0,0
0.0,6.91335028295e-07,7.49710402099e-10,0.0,0.999999307915,4,4
9.56645583262e-09,0.999958025503,2.71829207318e-05,1.42109766248e-05,5.71033618068e-07,2,1
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,0,0
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,3,0
0.410602762537,0.0210979919143,0.0,0.568240896799,5.83487493836e-05,3,3
0.206892711769,0.276574538654,0.298665941649,0.172984121425,0.0448826865018,1,2
0.00207760700982,0.99792239299,0.0,0.0,0.0,4,1
0.0,4.66000129206e-17,0.0,1.0,0.0,3,3
,,,,,1,0
0.999980066572,1.99334254194e-05,0.0,2.64200299509e-12,0.0,1,0
0.0,0.999999999996,3.86651101226e-12,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,3,0
0.0,0.758471942776,0.0,0.0,0.241528057224,2,1
0.00936995956337,0.000705129444425,0.000835431594879,0.00596488326537,0.983124596132,4,4
0.0,0.0,1.0,0.0,0.0,0,2
0.0,0.99999999412,0.0,0.0,5.8804509654e-09,1,1
,,,,,1,0
0.228375209039,0.0,0.7658314738,0.00142773600238,0.00436558115863,0,2
0.000307629485942,9.71224940655e-05,4.99513560721e-06,0.999589670354,5.82530548222e-07,0,3
0.0,0.105067189431,0.0473611182153,0.141347948586,0.706223743768,4,4
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.00651087724629,0.993489122754,0.0,3,3
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
0.00492386600252,0.0539700081678,0.883738793989,0.0573673318405,0.0,2,2
0.0,0.219949888244,2.06113203573e-07,0.0,0.780049905642,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.981539136026,0.000599872666083,0.0108782186367,0.0069817283937,1.0442773307e-06,1,0
,,,,,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
3.16745028429e-05,0.0462793514313,0.00215236762498,0.449999643508,0.501536962933,4,4
0.0,0.0,0.998611736159,0.0,0.00138826384076,2,2
0.999999998701,0.0,1.29907619826e-09,0.0,0.0,0,0
0.999999999821,1.78858627668e-10,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,0,1
0.0,0.0,1.0,0.0,0.0,2,2
0.423215072862,0.23852798408,0.162415368034,0.166557827857,0.0092837471671,0,0
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0120733809574,0.986910218724,0.00101640031848,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,4,0
,,,,,3,0
0.0,0.00126774578649,0.998732254213,0.0,0.0,2,2
0.000269393528697,0.134184918511,2.35644873623e-05,0.0,0.865522123473,4,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.000374567686621,0.973488385605,0.026137046708,3,3
,,,,,2,0
6.70939832238e-07,0.0,0.0,0.0,0.99999932906,4,4
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
,,,,,0,0
0.272492372807,0.0193246581279,0.0640509457879,0.626403459915,0.0177285633616,3,3
,,,,,3,0
0.0011207071089,0.0399625575489,0.0233467235388,0.930035959527,0.00553405227649,3,3
0.999991338597,3.02756470203e-06,3.8602322601e-06,1.7736059477e-06,0.0,0,0
0.000390117609754,0.0235492254256,8.5213014043e-08,0.976059674056,8.97695674712e-07,3,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,4,0
0.0,0.0,0.0,1.0,0.0,3,3
0.84196872615,0.00987142567219,0.137680259379,0.00484136477236,0.00563822402731,3,0
0.78463994696,0.000400448727077,0.000174983831398,0.214784620421,6.13544252977e-11,3,0
0.307356704372,0.692643295628,0.0,0.0,0.0,3,1
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,5.49676194348e-06,0.999994503186,0.0,5.20478646257e-11,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.982391051205,0.0,0.0176089487953,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.491735755736,0.221046135507,0.0215355267448,0.265682582012,0.0,2,0
0.00664406525891,0.000943740461636,0.00936376623354,0.982774204784,0.000274223261931,3,3
0.0,0.000444310249406,7.07672976794e-05,0.88636779249,0.113117129963,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.998259201794,0.00167870234402,3.67176126922e-10,6.20954947547e-05,1,1
,,,,,2,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,4,1
0.36203696421,0.0221156142461,0.121031403119,0.337611974961,0.157204043464,4,0
1.0,0.0,0.0,0.0,0.0,0,0
0.277437472107,0.240532266484,0.185034789913,0.180346615915,0.116648855581,0,0
0.0,0.0,0.000129550644147,0.999870449356,0.0,4,3
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,2.72303153057e-06,0.9998735397,0.000123737268907,3,3
6.3589312345e-10,0.999999999364,5.65498714669e-13,0.0,2.75362478677e-14,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.378944340902,0.00864495516377,0.576391510061,0.0,0.036019193873,1,2
0.992874759792,0.0,0.00712524020793,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,1.0,0.0,0.0,0.0,4,1
0.0,0.0,0.0,1.0,0.0,3,3
0.449940143022,0.0392992112028,0.473021274932,0.0253097510027,0.0124296198409,1,2
0.0,0.0,0.0,0.0,1.0,4,4
0.991909891899,0.000635524008684,0.00745458409272,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.032690206146,0.104001170953,0.0953082585619,0.174424182453,0.593576181886,0,4
1.0,0.0,0.0,0.0,0.0,0,0
4.51484665611e-33,0.0,5.17309470387e-32,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,2,0
,,,,,4,0
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,0.0,1.0,4,4
0.998553304004,0.000281882472512,0.00116479457121,0.0,1.8952588468e-08,0,0
0.0,0.0,0.0,0.0,1.0,2,4
0.0,0.0,0.0,0.956935429889,0.0430645701109,3,3
0.154053649057,0.22995351737,0.29983580253,0.219157270072,0.0969997609713,4,2
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,1,0
0.0,0.0,0.000153580347544,0.0,0.999846419652,3,4
1.0,0.0,0.0,0.0,0.0,0,0
0.000261137887812,0.30183059653,0.697908265582,0.0,0.0,0,2
,,,,,3,0
0.000514410059385,0.953260732875,0.00050100505373,0.000230981346354,0.0454928706654,0,1
,,,,,3,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0575836766133,0.0013030699761,0.0,0.941113253411,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.999999997894,0.0,0.0,2.10627472293e-09,1,1
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,1,0
0.0,0.0,1.0,0.0,0.0,2,2
0.999999999324,6.75819560724e-10,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,4,0
0.029023762975,0.0252940224951,0.68977220718,0.237748511188,0.0181614961621,2,2
,,,,,1,0
0.0,1.0,0.0,0.0,0.0,1,1
0.592857031498,0.00364568798436,0.318994278948,0.0757586912847,0.00874431028495,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.999999999806,0.0,1.93790283668e-10,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.000366422554051,8.41381036636e-06,0.0,0.999625163636,2,4
0.0,0.998408885683,0.000375018976245,0.0,0.00121609534082,4,1
0.157186774523,0.0482171383841,0.71515593135,0.0519896764726,0.02745047927,2,2
0.380705836717,0.216470411953,0.139352156591,0.207330936015,0.0561406587237,2,0
0.0,0.0,0.0,0.994990157244,0.0050098427562,3,3
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.000115995978312,0.997596303954,2.86516834227e-05,0.00103280406514,0.0012262443189,2,1
0.0,0.983562653301,0.00220774556056,0.0142296011389,0.0,3,1
1.47829777146e-17,8.64971127893e-12,1.62297725095e-20,9.37867758798e-13,0.99999999999,4,4
0.00197583592696,0.996853773813,3.06774817785e-05,0.0011397127778,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0583994717887,0.0416536541994,5.34513852496e-06,0.899666685559,0.00027484331395,3,3
0.0,5.76787541479e-06,0.0,0.0,0.999994232125,0,4
,,,,,2,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,4,0
0.000219349439329,0.860323395936,0.000127406273207,0.0688130346749,0.0705168136763,3,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.999999991783,1.10814030156e-10,0.0,8.10596135459e-09,1,1
0.0,0.982999318825,0.0,0.0,0.0170006811753,1,1
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.999999999884,1.16013794865e-10,0.0,0.0,1,1
,,,,,3,0
0.0,1.0,0.0,0.0,0.0,3,1
4.98669522215e-05,0.999950112319,2.07239330065e-08,0.0,4.36939116028e-12,3,1
0.0,0.00251512222947,0.00101233811981,0.977038942259,0.0194335973919,2,3
0.142819079966,0.0512795176244,0.544379958256,0.261521444153,0.0,2,2
0.148050740932,0.574810133956,0.277139125112,0.0,0.0,3,1
0.0546472070479,0.0899180193189,0.241591352086,0.455856855493,0.157986566055,4,3
0.000915913921603,0.0416102517923,0.931787750915,0.0165542071005,0.009131876271,2,2
0.0,3.26299192473e-16,0.0,1.0,0.0,3,3
0.0,0.0,5.68509136421e-08,0.0,0.999999943149,1,4
0.0,0.0,0.0,0.0,1.0,4,4
0.121641865979,0.0961516293291,0.0846223861707,0.697433082354,0.000151036166685,3,3
0.144466530055,0.375050973409,0.225003559941,0.140323106873,0.115155829721,0,1
1.0,0.0,0.0,0.0,0.0,0,0
0.104008132381,0.105571087174,0.616988201301,0.140400597503,0.0330319816413,3,2
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,0,0
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,2.69368739102e-23,0.0,0.0,0,0
0.0,0.999984500089,1.54999113325e-05,0.0,0.0,0,1
,,,,,3,0
0.99999969082,0.0,0.0,3.09180470121e-07,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,4,0
0.0,0.00920133412673,0.00692079618683,0.983877869686,0.0,1,3
0.0,0.0,0.0,1.0,0.0,3,3
0.0,1.2571500728e-12,7.46818487234e-14,0.0,0.999999999999,4,4
0.0,1.0,0.0,0.0,0.0,2,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.999696508772,0.0,0.000303491227949,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,1,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0140266209e-07,0.0,0.0,0.999999898597,4,4
0.0,0.999999060357,9.39642983151e-07,0.0,0.0,0,1
2.31373562269e-09,0.999999997686,0.0,0.0,0.0,1,1
0.203523834177,0.187748741167,0.237269128743,0.202318393179,0.169139902734,3,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.99910771393,9.62423141099e-05,0.0,0.0,0.000796043755984,1,0
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,0,0
0.0,0.0,0.999987204893,1.27951069094e-05,0.0,0,2
0.999999990421,0.0,0.0,0.0,9.5785960696e-09,1,0
0.154053649057,0.22995351737,0.29983580253,0.219157270072,0.0969997609713,3,2
0.0,8.87020975252e-05,0.0,0.999254737148,0.000656560754096,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.984756856419,0.000977657183157,0.00122402428868,0.0130340064421,7.45566692119e-06,0,0
0.999986536671,1.34633290188e-05,0.0,0.0,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.000131549490887,0.999868450509,0.0,3,3
0.000400749174049,0.980598114204,0.000260417909426,0.0187400738828,6.44829452439e-07,1,1
0.348669861364,0.140274069218,0.463650898813,0.0468983331746,0.000506837429835,1,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.000337840923707,0.998134225745,0.00150675068431,2.11823278999e-05,3.1949796473e-10,1,1
0.00660107758499,0.993398922415,0.0,0.0,0.0,2,1
4.22461841704e-06,0.985962182888,0.000249731281006,0.0137838612131,0.0,4,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.999999992677,7.32299580724e-09,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,9.90878616432e-19,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.541313516841,0.0126878086687,0.0466981867522,0.397808491146,0.00149199659137,0,0
,,,,,1,0
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
0.0,1.71169522432e-13,1.0,0.0,0.0,2,2
0.20546043025,0.287982725307,0.372137498259,0.0809579536976,0.0534613924868,0,2
,,,,,1,0
,,,,,1,0
0.0,1.53915515591e-05,0.0,0.999984608448,0.0,3,3
,,,,,4,0
,,,,,1,0
0.020379278361,0.29394931162,0.0876733121327,0.597191813503,0.000806284383521,3,3
0.0,0.999057226589,0.000942773411104,0.0,0.0,3,1
1.38050155443e-05,1.9478221575e-06,0.999983308931,1.69025519089e-08,9.21328485689e-07,2,2
0.999999792379,0.0,2.0762122212e-07,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
5.29473075506e-05,0.962076587079,0.0,0.0377775637334,9.29018799199e-05,1,1
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,2,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,3,4
,,,,,4,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.124183726932,0.273432782469,0.213622738472,0.326265531573,0.0624952205534,1,3
0.0,0.999998990859,1.16978758519e-07,0.0,8.92162125968e-07,4,1
0.00311535694251,0.4746840066,7.43029059267e-05,0.522126333552,0.0,1,3
0.00020758175473,0.913566160967,0.0693499810384,0.0135094777007,0.00336679853948,1,1
0.0,0.0480937697181,0.00936157326056,0.0,0.942544657021,2,4
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,0,0
5.50690114772e-08,0.990526688401,0.0,0.0,0.00947325652954,4,1
0.0,0.89881417001,0.10118582999,0.0,0.0,2,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.999978092526,2.19074736029e-05,0.0,0.0,1,1
0.989812608785,0.0,0.0,0.0063570832559,0.00383030795941,2,0
0.999891248786,0.0,0.000108751213588,0.0,0.0,0,0
0.0,4.33689161517e-05,3.5923338408e-09,0.0,0.999956627492,4,4
,,,,,1,0
0.0,0.393410295628,0.606348068962,0.0,0.000241635410245,1,2
,,,,,4,0
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,9.38121434118e-15,0.0,8.57388336997e-19,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,0,2
0.00724862806191,3.09949237464e-06,0.143469936871,0.849278335574,0.0,2,3
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.65846538913,0.138810173302,0.164405611591,0.0372937009005,0.00102512507628,1,0
0.0,0.0,0.0,1.0,0.0,3,3
0.221654950837,0.299127289836,0.199792512226,0.151770164506,0.127655082595,2,1
0.962281639645,0.0165645760694,0.0157746202213,0.00486434711945,0.000514816944896,0,0
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,1.94827054406e-26,0.0,0.0,0,0
0.999254038883,6.76270157102e-06,0.000739141801936,0.0,5.66137700121e-08,0,0
